"","nombre_promocional","longitud","latitud","enlace_web","Tipo","geometry","corpse_category"
"621","Estadio de Vallehermoso y Parque de Santander","-3.709092","40.44234","http://www.nacionrotonda.com/2013/10/estadio-de-vallehermoso-y-parque-de.html",,,"Desenterrados"
"622","Estrella de Izar","-5.603389","42.725003","http://www.nacionrotonda.com/2013/10/estrella-de-izar-leon.html",,,"Desenterrados"
"623","Expo Zaragoza","-0.908437","41.669379","http://www.nacionrotonda.com/2013/10/expo-zaragoza-zaragoza.html",,,"Desenterrados"
"624","Gardélegui-Arechavaleta","-2.675668","42.826672","http://www.nacionrotonda.com/2013/10/gardelegui-arechavaleta-alava-araba.html",,,"Desenterrados"
"625","Gernika-Lumo","-2.68385","43.309493","http://www.nacionrotonda.com/2013/10/gernika-lumo-bizkaia.html",,,"Desenterrados"
"626","Getafe","-3.700278","40.318167","http://www.nacionrotonda.com/2013/10/getafe-madrid.html",,,"Desenterrados"
"627","Getafe","-3.753855","40.301904","http://www.nacionrotonda.com/2013/10/getafe-madrid_31.html",,,"Desenterrados"
"628","Gualba","2.500729","41.732104","http://www.nacionrotonda.com/2013/10/gualba-barcelona.html",,,"Desenterrados"
"629","La Alcayna","-1.173345","38.085986","http://www.nacionrotonda.com/2013/10/la-alcayna-murcia.html",,,"Desenterrados"
"630","La Zarzuela","-5.800156","36.159179","http://www.nacionrotonda.com/2013/10/la-zarzuela-cadiz.html",,,"Desenterrados"
"631","Lugo (sureste)","-7.540883","42.997633","http://www.nacionrotonda.com/2013/10/lugo-sureste-lugo.html",,,"Desenterrados"
"632","Otura","-3.636398","37.067277","http://www.nacionrotonda.com/2013/10/otura-granada.html",,,"Desenterrados"
"633","Parla","-3.76313","40.227138","http://www.nacionrotonda.com/2013/10/parla-madrid.html",,,"Desenterrados"
"634","Playa Blanca","-13.830556","28.865","http://www.nacionrotonda.com/2013/10/playa-blanca-lanzarote.html",,,"Desenterrados"
"635","Pontevedra","-8.6318","42.4323","http://www.nacionrotonda.com/2013/10/pontevedra.html",,,"Desenterrados"
"636","Santander Norte","-3.808941","43.477782","http://www.nacionrotonda.com/2013/10/santander-norte-cantabria.html",,,"Desenterrados"
"637","Tórtola de Henares","-3.125589","40.70612","http://www.nacionrotonda.com/2013/10/tortola-de-henares-guadalajara.html",,,"Desenterrados"
"638","Valdebebas","-3.613353","40.491015","http://www.nacionrotonda.com/2013/10/valdebebas-madrid.html",,,"Desenterrados"
"639","Vilallonga","-0.207576","38.886147","http://www.nacionrotonda.com/2013/10/vilallonga-valencia.html",,,"Desenterrados"
"640","Vío","-8.438444","43.332942","http://www.nacionrotonda.com/2013/10/vio-coruna.html",,,"Desenterrados"
"641","Adriano","-5.966443","37.213194","http://www.nacionrotonda.com/2013/11/adriano-sevilla.html",,,"Desenterrados"
"642","Albacete (este)","-1.859289","39.009475","http://www.nacionrotonda.com/2013/11/albacete-sur.html",,,"Desenterrados"
"643","Alba Marina, Alba de Tormes","-5.4905","40.851928","http://www.nacionrotonda.com/2013/11/alba-marina-alba-de-tormes-salamanca.html",,,"Desenterrados"
"644","Ávila (noreste)","-4.666766","40.662419","http://www.nacionrotonda.com/2013/11/avila-noreste.html",,,"Desenterrados"
"645","Barakaldo","-2.972074","43.29863","http://www.nacionrotonda.com/2013/11/barakaldo-bizkaia.html",,,"Desenterrados"
"646","Cembranos","-5.582485","42.488725","http://www.nacionrotonda.com/2013/11/cembranos-leon.html",,,"Desenterrados"
"647","Ciudad de la Luz","-0.523041","38.312222","http://www.nacionrotonda.com/2013/11/ciudad-de-la-luz-alicante.html",,,"Desenterrados"
"648","Donostia (Sur)","-1.975317","43.296375","http://www.nacionrotonda.com/2013/11/donostia-sur-gipiuzkoa.html",,,"Desenterrados"
"649","Fuenlabrada","-3.81898","40.288226","http://www.nacionrotonda.com/2013/11/fuenlabrada-madrid.html",,,"Desenterrados"
"650","Fuente del Rey","-5.981619","37.284208","http://www.nacionrotonda.com/2013/11/fuente-del-rey-sevilla.html",,,"Desenterrados"
"651","Guillena","-6.089849","37.507325","http://www.nacionrotonda.com/2013/11/guillena-sevilla.html",,,"Desenterrados"
"652","Illa de Arousa","-8.859131","42.560811","http://www.nacionrotonda.com/2013/11/illa-de-arousa-pontevedra.html",,,"Desenterrados"
"653","Jaén","-3.788809","37.779082","http://www.nacionrotonda.com/2013/11/jaen.html",,,"Desenterrados"
"654","La Celada","-5.782364","37.443686","http://www.nacionrotonda.com/2013/11/la-celada-sevilla.html",,,"Desenterrados"
"655","La Garriga","2.282155","41.68024","http://www.nacionrotonda.com/2013/11/la-garriga-barcelona.html",,,"Desenterrados"
"656","La Guardia de Jaén","-3.696315","37.767427","http://www.nacionrotonda.com/2013/11/la-guardia-de-jaen-jaen.html",,,"Desenterrados"
"657","L'Armentera","3.076576","42.170272","http://www.nacionrotonda.com/2013/11/larmentera-girona.html",,,"Desenterrados"
"658","Las Pajanosas","-6.096735","37.56798","http://www.nacionrotonda.com/2013/11/las-pajanosas-sevilla.html",,,"Desenterrados"
"659","Logroño (norte)","-2.415731","42.477962","http://www.nacionrotonda.com/2013/11/logrono-norte-la-rioja.html",,,"Desenterrados"
"660","Los Villares","-3.812495","37.692165","http://www.nacionrotonda.com/2013/11/los-villares-jaen.html",,,"Desenterrados"
"661","Mairena del Alfaraje","-6.051006","37.361604","http://www.nacionrotonda.com/2013/11/mairena-del-alfaraje-sevilla.html",,,"Desenterrados"
"662","Miranda de Ebro","-2.949852","42.686258","http://www.nacionrotonda.com/2013/11/miranda-de-ebro-burgos.html",,,"Desenterrados"
"663","Moriscos","-5.582077","41.008381","http://www.nacionrotonda.com/2013/11/moriscos-salamanca.html",,,"Desenterrados"
"664","Orio","-2.130265","43.279883","http://www.nacionrotonda.com/2013/11/orio-gipuzkoa.html",,,"Desenterrados"
"665","Pantano de Cubillas","-3.685059","37.282261","http://www.nacionrotonda.com/2013/11/pantano-de-cubillas-granada.html",,,"Desenterrados"
"666","Parque Cementerio La Paz","-3.692913","40.576987","http://www.nacionrotonda.com/2013/11/parque-cementerio-la-paz-madrid.html",,,"Desenterrados"
"667","Pego","-0.112478","38.841045","http://www.nacionrotonda.com/2013/11/pego-alicante.html",,,"Desenterrados"
"668","San Rafael","-5.875359","37.382639","http://www.nacionrotonda.com/2013/11/san-rafael-sevilla.html",,,"Desenterrados"
"669","Tarazona de la Mancha","-1.931311","39.221662","http://www.nacionrotonda.com/2013/11/tarazona-de-la-mancha-albacete.html",,,"Desenterrados"
"670","Torre del Campo","-3.89481","37.776057","http://www.nacionrotonda.com/2013/11/torre-del-campo-jaen.html",,,"Desenterrados"
"671","Villamuriel de Cerrato","-4.510278","41.949633","http://www.nacionrotonda.com/2013/11/villamuriel-de-cerrato-palencia.html",,,"Desenterrados"
"672","Ágreda","-1.921669","41.851916","http://www.nacionrotonda.com/2013/12/agreda-soria.html",,,"Desenterrados"
"673","Bacariza","-1.867106","38.933427","http://www.nacionrotonda.com/2013/12/bacariza-albacete.html",,,"Desenterrados"
"674","Barbastro","0.127116","42.036082","http://www.nacionrotonda.com/2013/12/barbastro-huesca.html",,,"Desenterrados"
"675","Castellolí","1.697855","41.591494","http://www.nacionrotonda.com/2013/12/castelloli-barcelona.html",,,"Desenterrados"
"676","Chinchilla (oeste)","-1.788895","38.943186","http://www.nacionrotonda.com/2013/12/chinchilla-este-cuenca.html",,,"Desenterrados"
"677","La Palma del Condado","-6.570728","37.358904","http://www.nacionrotonda.com/2013/12/circuito-de-monteblanco-la-palma-del.html",,,"Desenterrados"
"678","Circuito Urbano de Valencia","-0.333969","39.456103","http://www.nacionrotonda.com/2013/12/circuito-urbano-de-valencia-valencia.html",,,"Desenterrados"
"679","Cuenca (AVE)","-2.139133","40.035202","http://www.nacionrotonda.com/2013/12/cuenca-ave-cuenca.html",,,"Desenterrados"
"680","Daimiel","-3.587991","39.049316","http://www.nacionrotonda.com/2013/12/daimiel-ciudad-real.html",,,"Desenterrados"
"681","Jerez de la Frontera","-6.14762","36.664976","http://www.nacionrotonda.com/2013/12/jerez-de-la-frontera-cadiz.html",,,"Desenterrados"
"682","Majadahonda (este)","-3.859899","40.463817","http://www.nacionrotonda.com/2013/12/majadahonda-este-madrid.html",,,"Desenterrados"
"683","Majadahonda Golf","-3.864301","40.446692","http://www.nacionrotonda.com/2013/12/majadahonda-golf-madrid.html",,,"Desenterrados"
"684","Majadahonda (Gran Plaza)","-3.899922","40.48995","http://www.nacionrotonda.com/2013/12/majadahonda-gran-plaza-madrid.html",,,"Desenterrados"
"685","Majadahonda (oeste)","-3.897773","40.453093","http://www.nacionrotonda.com/2013/12/majadahonda-oeste-madrid.html",,,"Desenterrados"
"686","Motorland Alcañiz","-0.198598","41.077945","http://www.nacionrotonda.com/2013/12/motorland-alcaniz-teruel.html",,,"Desenterrados"
"687","Tapia de Casariego","-6.900597","43.546206","http://www.nacionrotonda.com/2013/12/tapia-de-casariego-kartodromo-oviedo.html",,,"Desenterrados"
"688","Villaralbo","-5.680964","41.492574","http://www.nacionrotonda.com/2013/12/villaralbo-zamora.html",,,"Desenterrados"
"689","Alcal ","-16.82973","28.202144","http://www.nacionrotonda.com/2014/01/alcala-santa-cruz-de-tenerife.html",,,"Desenterrados"
"690","Alcora","-0.219591","40.072986","http://www.nacionrotonda.com/2014/01/alcora-valencia.html",,,"Desenterrados"
"691","Amurrio","-3.002304","43.054573","http://www.nacionrotonda.com/2014/01/amurrio-vitoria.html",,,"Desenterrados"
"692","Azuqueca de Henares","-3.260806","40.577193","http://www.nacionrotonda.com/2014/01/azuqueca-de-henares-guadalajara.html",,,"Desenterrados"
"693","Benicassim","0.028555","40.033744","http://www.nacionrotonda.com/2014/01/benicassim-castellon_29.html",,,"Desenterrados"
"694","Burgos (Norte)","-3.665447","42.364825","http://www.nacionrotonda.com/2014/01/burgos-norte.html",,,"Desenterrados"
"695","Calasparra","-1.7115","38.226708","http://www.nacionrotonda.com/2014/01/calasparra-murcia.html",,,"Desenterrados"
"696","Costa Esury","-7.414171","37.25876","http://www.nacionrotonda.com/2014/01/costa-esury-huelva.html",,,"Desenterrados"
"697","Cuarte de Huerva","-0.93674","41.59106","http://www.nacionrotonda.com/2014/01/cuarte-de-huerva-zaragoza.html",,,"Desenterrados"
"698","Els Poblets, Alicante","0.003084","38.860697","http://www.nacionrotonda.com/2014/01/es-poblets-alicante.html",,,"Desenterrados"
"699","Fuenterrabía-Hondarribia","-1.79518","43.372654","http://www.nacionrotonda.com/2014/01/fuenterrabia-gipuzkoa.html",,,"Desenterrados"
"700","Gandía","-0.172286","38.965257","http://www.nacionrotonda.com/2014/01/gandia-valencia.html",,,"Desenterrados"
"701","Gran Alacant","-0.524143","38.229423","http://www.nacionrotonda.com/2014/01/gran-alacant-alicante.html",,,"Desenterrados"
"702","Hellín","-1.702402","38.529837","http://www.nacionrotonda.com/2014/01/hellin-albacete.html",,,"Desenterrados"
"703","La Secuoya","-1.833145","37.316049","http://www.nacionrotonda.com/2014/01/la-secuoya-almeria.html",,,"Desenterrados"
"704","Dehesa de Navalcarbó","-3.880142","40.50213","http://www.nacionrotonda.com/2014/01/las-rozas-dehesa-de-navalcarbon-madrid.html",,,"Desenterrados"
"705","Marchena","-5.41499","37.323737","http://www.nacionrotonda.com/2014/01/marchena-sevilla.html",,,"Desenterrados"
"706","Miramar","-0.1404","38.950703","http://www.nacionrotonda.com/2014/01/miramar-valencia.html",,,"Desenterrados"
"707","Mollerussa","0.886919","41.627115","http://www.nacionrotonda.com/2014/01/mollerussa-lleida.html",,,"Desenterrados"
"708","Monte Pego","-0.046589","38.843436","http://www.nacionrotonda.com/2014/01/monte-pego-alicante.html",,,"Desenterrados"
"709","Onda (norte)","-0.233577","39.966637","http://www.nacionrotonda.com/2014/01/onda-valencia.html",,,"Desenterrados"
"710","Arroyofresno","-3.729783","40.4925","http://www.nacionrotonda.com/2014/01/pau-de-arroyofresno-madrid.html",,,"Desenterrados"
"711","Poligono Industrial Camí Fondo","-0.144024","39.981118","http://www.nacionrotonda.com/2014/01/poligono-industrial-cami-fondo.html",,,"Desenterrados"
"712","Puerto Marino","-0.530047","38.238179","http://www.nacionrotonda.com/2014/01/puerto-marino-alicante.html",,,"Desenterrados"
"713","Santander Oeste","-3.870099","43.454651","http://www.nacionrotonda.com/2014/01/santander-oeste-cantabria.html",,,"Desenterrados"
"714","Turre","-1.888131","37.15777","http://www.nacionrotonda.com/2014/01/turre-almeria.html",,,"Desenterrados"
"715","Urbanización Las Vegas (Villanueva del Pardillo)","-3.941772","40.489479","http://www.nacionrotonda.com/2014/01/urbanizacion-las-vegas-villanueva-del.html",,,"Desenterrados"
"716","Vilablareix","2.797505","41.942379","http://www.nacionrotonda.com/2014/01/vilablareix-girona.html",,,"Desenterrados"
"717","Villatoro","-3.691097","42.377985","http://www.nacionrotonda.com/2014/01/villatoro-burgos.html",,,"Desenterrados"
"718","Abades","-16.446566","28.145133","http://www.nacionrotonda.com/2014/02/abades-tenerife-santa-cruz-de-tenerife.html",,,"Desenterrados"
"719","Albarreal de Tajo","-4.2288","39.89748","http://www.nacionrotonda.com/2014/02/albarreal-de-tajo-toledo.html",,,"Desenterrados"
"720","Alcoi","-0.47773","38.710892","http://www.nacionrotonda.com/2014/02/alcoi-oeste-alicante.html",,,"Desenterrados"
"721","Alhama Signature Golf","-1.358954","37.727768","http://www.nacionrotonda.com/2014/02/alhama-signature-golf-murcia.html",,,"Desenterrados"
"722","AP-8","-2.972822","43.25406","http://www.nacionrotonda.com/2014/02/ap-8-bilbao-bizkaia.html",,,"Desenterrados"
"723","Ardoncino","-5.643561","42.488163","http://www.nacionrotonda.com/2014/02/ardoncino-leon.html",,,"Desenterrados"
"724","Bajamar","-16.351145","28.550811","http://www.nacionrotonda.com/2014/02/bajamar-tenerife-santa-cruz-de-tenerife.html",,,"Desenterrados"
"725","Carbajosa de la Sagra","-5.649136","40.930683","http://www.nacionrotonda.com/2014/02/carbajosa-de-la-sagra-salamanca.html",,,"Desenterrados"
"726","El Burgo de Ebro","-0.724867","41.562916","http://www.nacionrotonda.com/2014/02/el-burgo-de-ebro-zaragoza.html",,,"Desenterrados"
"727","El Espinar","-4.238241","40.72313","http://www.nacionrotonda.com/2014/02/el-espinar-segovia.html",,,"Desenterrados"
"728","El Médano II","-16.533726","28.050101","http://www.nacionrotonda.com/2014/02/el-medano-tenerife-santa-cruz-de.html",,,"Desenterrados"
"729","Florida de Liébana","-5.759744","41.024234","http://www.nacionrotonda.com/2014/02/florida-de-liebana-salamanca.html",,,"Desenterrados"
"730","Atalaya Dorada","-13.863572","28.675272","http://www.nacionrotonda.com/2014/02/function-container142e.html",,,"Desenterrados"
"731","Garachico","-16.760212","28.372352","http://www.nacionrotonda.com/2014/02/garachico-tenerife-santa-cruz-de.html",,,"Desenterrados"
"732","Gordejuela","-3.072547","43.179955","http://www.nacionrotonda.com/2014/02/gordejuela-vizcaya.html",,,"Desenterrados"
"733","Hoya Fria","-16.283928","28.433355","http://www.nacionrotonda.com/2014/02/hoya-fria-tenerife-santa-cruz-de.html",,,"Desenterrados"
"734","La isla","-1.345785","37.731175","http://www.nacionrotonda.com/2014/02/la-isla-murcia.html",,,"Desenterrados"
"735","La Mareta","-16.578341","28.032722","http://www.nacionrotonda.com/2014/02/la-mareta-tenerife-santa-cruz-de.html",,,"Desenterrados"
"736","La Pobla Llarga","-0.4769","39.086443","http://www.nacionrotonda.com/2014/02/la-pobla-llarga-valencia.html",,,"Desenterrados"
"737","La Quinta (Sta Cruz Tenerife)","-16.495289","28.434909","http://www.nacionrotonda.com/2014/02/la-quinta-tenerife-santa-cruz-de.html",,,"Desenterrados"
"738","Laredo","-3.409456","43.407468","http://www.nacionrotonda.com/2014/02/laredo-cantabria.html",,,"Desenterrados"
"739","La Tejita","-16.564526","28.033142","http://www.nacionrotonda.com/2014/02/la-tejita-tenerife-santa-cruz-de.html",,,"Desenterrados"
"740","Marchamalo","-3.20182","40.667806","http://www.nacionrotonda.com/2014/02/marchamalo-guadalajara.html",,,"Desenterrados"
"741","Onda","-0.262157","39.958938","http://www.nacionrotonda.com/2014/02/onda-castellon.html",,,"Desenterrados"
"742","Peñasolana","-5.733596","40.941169","http://www.nacionrotonda.com/2014/02/penasolana-salamanca.html",,,"Desenterrados"
"743","Polígono Marconi. Villaverde","-3.708038","40.336399","http://www.nacionrotonda.com/2014/02/poligono-marconi-villaverde-madrid.html",,,"Desenterrados"
"744","Sodupe","-3.04921","43.20305","http://www.nacionrotonda.com/2014/02/sodupe-bilbao.html",,,"Desenterrados"
"745","Torrelodones (sur)","-3.92288","40.568245","http://www.nacionrotonda.com/2014/02/torrelodones-sur-madrid.html",,,"Desenterrados"
"746","Urbanización Cerro Salinera","-0.257383","39.758511","http://www.nacionrotonda.com/2014/02/urbanizacion-cerro-salinera-almenara.html",,,"Desenterrados"
"747","Vilafranca del PenedŠs","1.689787","41.344172","http://www.nacionrotonda.com/2014/02/vilafranca-del-penedes-barcelona.html",,,"Desenterrados"
"748","Zaragoza (sureste)","-0.878361","41.61239","http://www.nacionrotonda.com/2014/02/zaragoza-sureste-zaragoza.html",,,"Desenterrados"
"749","Ceuta","-5.324636","35.888384","http://www.nacionrotonda.com/search/label/Ceuta",,,"Desenterrados"
"750","Melilla","-2.938097","35.292278","http://www.nacionrotonda.com/search/label/Melilla",,,"Desenterrados"
"751","Oasis del Sur","-16.59889","28.029892","http://www.nacionrotonda.com/search/label/Santa%20Cruz%20de%20Tenerife",,,"Desenterrados"
"752","Carrión de Calatrava","-3.815466","39.013744","http://www.nacionrotonda.com/2015/09/carrion-de-calatrava-ciudad-real.html",,,"Desenterrados"
"753","La Vilavella","-0.188548","39.85279","http://www.nacionrotonda.com/2015/08/la-vilavella-castellon.html",,,"Desenterrados"
"754","Santa Agnés de Malanyes","2.355872","41.601208","http://www.nacionrotonda.com/2015/09/santa-agnes-de-malanyes-barcelona.html",,,"Desenterrados"
"755","Platja d'Alcudia","3.107229","39.814344","http://www.nacionrotonda.com/2015/09/platja-dalcudia-mallorca-illes-balears.html",,,"Desenterrados"
"756","Golf Resort Santa Ana","-1.279076","38.443054","http://www.nacionrotonda.com/2015/09/golf-resort-santa-ana-murcia.html",,,"Desenterrados"
"757","Polígono Sur de Castellón","-0.080848","39.977058","http://www.nacionrotonda.com/2015/09/poligono-sur-de-castellon-castellon.html",,,"Desenterrados"
"758","Hernani","-1.986076","43.276324","http://www.nacionrotonda.com/2015/09/hernani-gipuzkoa.html",,,"Desenterrados"
"759","Ferrol (este)","-8.211769","43.487919","http://www.nacionrotonda.com/2015/09/ferrol-este-coruna.html",,,"Desenterrados"
"760","Buniel","-3.815948","42.312338","http://www.nacionrotonda.com/2015/09/buniel-burgos.html",,,"Desenterrados"
"761","Aguilar de Campoo","-4.242067","42.785617","http://www.nacionrotonda.com/2015/09/aguilar-de-campoo-palencia.html",,,"Desenterrados"
"762","Laguna de Duero","-4.698482","41.590387","http://www.nacionrotonda.com/2015/02/laguna-de-duero-valladolid.html",,,"Desenterrados"
"763","Faunia","-3.613005","40.395224","http://www.nacionrotonda.com/2015/09/faunia-madrid.html",,,"Desenterrados"
"764","Cazalegas","-4.748129","39.97778","http://www.nacionrotonda.com/2015/09/cazalegas-toledo.html",,,"Desenterrados"
"765","Villatoldanos","-5.476397","42.558506","http://www.nacionrotonda.com/2015/09/villatoldanos-leon.html",,,"Desenterrados"
"766","La Isla de Chamartín","-3.667935","40.485623","http://www.nacionrotonda.com/2015/09/isla-de-chamartin-madrid-madrid.html",,,"Desenterrados"
"767","Lleida (oeste)","0.601769","41.626499","http://www.nacionrotonda.com/2015/09/lleida-oeste-lleida.html",,,"Desenterrados"
"768","Vilaseca","1.162131","41.125129","http://www.nacionrotonda.com/2015/09/vilaseca-tarragona.html",,,"Desenterrados"
"769","Pista de Esquí Seco, Villavieja del Cerro","-5.037696","41.533301","http://www.nacionrotonda.com/2015/09/pista-de-esqui-seco-villavieja-del.html",,,"Desenterrados"
"770","Almansa","-1.107197","38.869835","http://www.nacionrotonda.com/2015/09/almansa-albacete.html",,,"Desenterrados"
"771","FortiÃ ","3.038673","42.24305","http://www.nacionrotonda.com/2015/09/fortia-girona.html",,,"Desenterrados"
"772","Las Lomas del Gállego","-0.806099","41.799926","http://www.nacionrotonda.com/2015/09/las-lomas-del-gallego-zaragoza.html",,,"Desenterrados"
"773","Polinyá","2.166989","41.551592","http://www.nacionrotonda.com/2015/09/polinya-barcelona.html",,,"Desenterrados"
"774","Níjar","-2.16475","36.945186","http://www.nacionrotonda.com/2015/09/nijar-almeria.html",,,"Desenterrados"
"775","Moralzarzal","-3.968066","40.690805","http://www.nacionrotonda.com/2015/09/moralzarzal-madrid.html",,,"Desenterrados"
"776","Arenys de Mar","2.538422","41.578813","http://www.nacionrotonda.com/2015/09/arenys-de-mar-barcelona.html",,,"Desenterrados"
"777","Barrio San Isidro","-2.88058","43.320495","http://www.nacionrotonda.com/2015/11/barrio-san-isidro-bizkaia.html",,,"Desenterrados"
"778","Acería de Verina","-5.736285","43.522914","http://www.nacionrotonda.com/2015/11/aceria-de-verina-asturias.html",,,"Desenterrados"
"779","Casatejada","-5.682742","39.898643","http://www.nacionrotonda.com/2015/11/casatejada-caceres.html",,,"Desenterrados"
"780","Barrio El Cuco","-3.925695","43.435801","http://www.nacionrotonda.com/2015/11/barrio-el-cuco-cantabria.html",,,"Desenterrados"
"781","Cinco Casas","-3.297705","39.18327","http://www.nacionrotonda.com/2015/11/cinco-casas-ciudad-real.html",,,"Desenterrados"
"782","Churra II","-1.137935","38.035209","http://www.nacionrotonda.com/2015/11/churra-ii-murcia.html",,,"Desenterrados"
"783","Aguilar de la Frontera","-4.634993","37.503853","http://www.nacionrotonda.com/2015/11/aguilar-de-la-frontera-cordoba.html",,,"Desenterrados"
"784","Montalbo","-2.66607","39.881127","http://www.nacionrotonda.com/2015/11/montalbo-cuenca.html",,,"Desenterrados"
"785","La Redondela","-7.262866","37.223261","http://www.nacionrotonda.com/2015/11/la-redondela-huelva.html",,,"Desenterrados"
"786","Gurutze","-1.846716","43.322584","http://www.nacionrotonda.com/2015/11/gurutze-gipuzkoa.html",,,"Desenterrados"
"787","Linares","-3.631072","38.08529","http://www.nacionrotonda.com/2015/11/linares-jaen.html",,,"Desenterrados"
"788","Santo Domingo de la Calzada","-2.9492","42.45417","http://www.nacionrotonda.com/2015/11/santo-domingo-de-la-calzada-la-rioja.html",,,"Desenterrados"
"789","Almatriche","-15.457777","28.090681","http://www.nacionrotonda.com/2015/11/almatriche-gran-canaria-las-palmas.html",,,"Desenterrados"
"790","A Lanzada","-8.872463","42.423267","http://www.nacionrotonda.com/2015/11/a-lanzada-pontevedra.html",,,"Desenterrados"
"791","Montecarmelo","-3.698097","40.505231","http://www.nacionrotonda.com/2015/11/montecarmelo-madrid.html",,,"Desenterrados"
"792","Almazán","-2.539172","41.470481","http://www.nacionrotonda.com/2015/11/almazan-soria.html",,,"Desenterrados"
"793","Icod de los Vinos","-16.722934","28.370511","http://www.nacionrotonda.com/2015/11/icod-de-los-vinos-santa-cruz-de-tenerife.html",,,"Desenterrados"
"794","Bernuy de Porreros","-4.117746","40.99777","http://www.nacionrotonda.com/2015/11/bernuy-de-porreros-segovia.html",,,"Desenterrados"
"795","Feces de Abaixo","-7.420505","41.826304","http://www.nacionrotonda.com/2015/11/feces-de-abaixo-ourense.html",,,"Desenterrados"
"796","Almería (norte)","-2.436625","36.856647","http://www.nacionrotonda.com/2015/11/almeria-norte-almeria.html",,,"Desenterrados"
"797","Benasque","0.519141","42.604746","http://www.nacionrotonda.com/2015/12/benasque-huesca.html",,,"Desenterrados"
"798","Vilada","1.934313","42.138163","http://www.nacionrotonda.com/2015/12/vilada-barcelona.html",,,"Desenterrados"
"799","Solsona","1.550807","41.98588","http://www.nacionrotonda.com/2015/12/solsona-lleida.html",,,"Desenterrados"
"800","Santiago de Compostela (sur)","-8.547273","42.861919","http://www.nacionrotonda.com/2015/12/santiago-de-compostela-sur-coruna.html",,,"Desenterrados"
"801","Rivabellosa","-2.915739","42.706332","http://www.nacionrotonda.com/2015/12/rivabellosa-alava-araba.html",,,"Desenterrados"
"802","Espiel","-5.041847","38.192035","http://www.nacionrotonda.com/2015/12/espiel-cordoba.html",,,"Desenterrados"
"803","Golf Puntiró","2.794788","39.59385","http://www.nacionrotonda.com/2015/12/golf-puntiro-mallorca-illes-balears.html",,,"Desenterrados"
"804","Arroyo de la Encomienda","-4.786812","41.623899","http://www.nacionrotonda.com/2015/12/arroyo-de-la-encomienda-valladolid.html",,,"Desenterrados"
"805","Universidad Autónoma de Madrid","-3.686779","40.549123","http://www.nacionrotonda.com/2015/12/unversidad-autonoma-de-madrid-madrid.html",,,"Desenterrados"
"806","Los Cristianos","-16.70817","28.066963","http://www.nacionrotonda.com/2015/12/los-cristianos-tenerife-santa-cruz-de.html",,,"Desenterrados"
"807","Zamora (sur)","-5.755826","41.496411","http://www.nacionrotonda.com/2015/12/zamora-sur-zamora.html",,,"Desenterrados"
"808","Portonovo","-8.82736","42.396128","http://www.nacionrotonda.com/2015/12/portonovo-pontevedra.html",,,"Desenterrados"
"809","Ventas de la Retamosa","-4.114537","40.158253","http://www.nacionrotonda.com/2015/12/ventas-de-la-retamosa-toledo.html",,,"Desenterrados"
"810","Los Pajares","-5.835079","37.615538","http://www.nacionrotonda.com/2015/12/los-pajares-sevilla.html",,,"Desenterrados"
"811","La Cañada","-2.408845","36.836817","http://www.nacionrotonda.com/2015/12/la-canada-almeria.html",,,"Desenterrados"
"812","Polígono Industrial La Hiniesta","-5.759678","41.525505","http://www.nacionrotonda.com/2015/10/poligono-industrial-la-hiniesta-zamora.html",,,"Desenterrados"
"813","Villatuerta","-1.994247","42.663129","http://www.nacionrotonda.com/2015/10/villatuerta-navarra.html",,,"Desenterrados"
"814","Marismillas","-6.05347","37.013343","http://www.nacionrotonda.com/2015/10/marismillas-sevilla.html",,,"Desenterrados"
"815","Caminreal","-1.304785","40.837188","http://www.nacionrotonda.com/2015/10/caminreal-teruel.html",,,"Desenterrados"
"816","Nadela","-7.500317","42.968318","http://www.nacionrotonda.com/2015/10/nadela-lugo.html",,,"Desenterrados"
"817","Doñinos de Salamanca","-5.729059","40.962876","http://www.nacionrotonda.com/2015/10/doninos-de-salamanca-salamanca.html",,,"Desenterrados"
"818","Gibraltar (oeste)","-5.355665","36.135327","http://www.nacionrotonda.com/2015/10/gibraltar-oeste-territorio-britanico-de.html",,,"Desenterrados"
"819","Urbanización El Sabinar","-0.559497","38.472862","http://www.nacionrotonda.com/2015/10/urbanizacion-el-sabinar-alicante.html",,,"Desenterrados"
"820","La Capellania","-4.598554","36.576218","http://www.nacionrotonda.com/2015/10/la-capellania-malaga.html",,,"Desenterrados"
"821","Vitoria (oeste)","-2.699808","42.844644","http://www.nacionrotonda.com/2015/10/vitoria-oeste-alava-araba.html",,,"Desenterrados"
"822","Ávila (sureste)","-4.677028","40.645569","http://www.nacionrotonda.com/2015/10/avila-sureste-avila.html",,,"Desenterrados"
"823","Almendralejo (norte)","-6.425216","38.693719","http://www.nacionrotonda.com/2015/10/almendralejo-norte-badajoz.html",,,"Desenterrados"
"824","Oropesa del Mar","0.134361","40.087947","http://www.nacionrotonda.com/2015/10/oropesa-del-mar-castellon.html",,,"Desenterrados"
"825","Esparkia","-2.833607","40.293428","http://www.nacionrotonda.com/2015/10/esparkia-albalate-de-zorita-guadalajara.html",,,"Desenterrados"
"826","Benicalap","-0.385948","39.498153","http://www.nacionrotonda.com/2015/10/benicalap-valencia.html",,,"Desenterrados"
"827","Hospital de Son Espases","2.65039","39.608021","http://www.nacionrotonda.com/2015/10/hospital-de-son-espases-palma-de.html",,,"Desenterrados"
